House_ID,City,Locality_Tier,BHK,Bathrooms,Super_Area_sqft,Carpet_Area_sqft,Floor_No,Total_Floors,Property_Age_years,Parking,Furnishing,Lift,Gated_Society,Distance_to_Metro_km,Distance_to_CityCenter_km,Nearby_School_km,Nearby_Hospital_km,Crime_Rate_Index,Market_Price_INR,Price_per_sqft_INR
1358,Pune,Mid,2,2,1002.6,798.2,3,4,7,0,Fully-Furnished,0,0,2.8,20.38,2.82,3.24,28.1,8337782,8316
1359,Bangalore,Mid,2,2,980.5,782.4,11,18,7,1,Unfurnished,1,1,0.59,18.95,1.72,3.55,54.4,9025257,9205
1360,Nagpur,Premium,2,3,712.1,465.2,5,14,1,1,Fully-Furnished,1,1,3.83,7.04,2.64,3.65,20.9,5851573,8217
1361,Mumbai,Premium,3,4,1297.7,989.9,8,9,12,1,Semi-Furnished,1,1,3.06,2.04,2.82,1.7,32.4,25899918,19958
1362,Mumbai,Mid,4,4,1877.2,1274.8,2,7,7,1,Unfurnished,1,1,0.2,12.06,0.4,2.85,34.5,29816236,15883
1363,Hyderabad,Mid,4,4,1699.4,1117.6,5,17,2,0,Unfurnished,0,0,0.45,14.02,4.52,3.35,38.8,13305095,7829
1364,Pune,Budget,2,3,961.4,662.3,17,17,10,0,Unfurnished,1,1,0.65,20.56,3.03,4.63,46.2,6363357,6619
1365,Bangalore,Premium,2,1,780,514.8,2,16,5,1,Fully-Furnished,1,1,2.61,1.24,2.05,3.57,12.6,10524847,13493
1366,Pune,Budget,1,1,542.4,377.9,6,22,3,1,Semi-Furnished,1,0,0.2,21.53,3.78,1.96,60.1,2662314,4908
1367,Pune,Mid,1,1,536.1,373.8,2,12,5,0,Semi-Furnished,1,1,4.29,12.55,2.75,1.06,47,3975525,7416
1368,Mumbai,Mid,4,4,1696.2,1285.5,4,16,3,1,Unfurnished,1,1,2.72,7.22,2.93,4.24,34.1,28858269,17013
1369,Mumbai,Budget,2,1,951.7,760.5,8,15,3,0,Semi-Furnished,1,0,5.43,27.33,5.08,6.64,48.1,10260683,10781
1370,Mumbai,Mid,2,2,811.9,532.8,19,19,3,1,Fully-Furnished,1,1,0.2,13.1,3.63,2.96,39.7,12866143,15847
1371,Mumbai,Mid,2,1,892.9,676.8,5,8,5,1,Semi-Furnished,1,1,0.33,17.3,2.74,1.6,44.8,12226438,13693
1372,Pune,Mid,3,3,1297.7,1015.2,11,18,11,1,Fully-Furnished,1,0,3.87,15.25,4.51,1.47,49.9,10458938,8060
1373,Bangalore,Budget,2,3,805.9,571,6,17,7,1,Fully-Furnished,1,0,0.2,17.31,2.42,6.03,56.5,6619473,8214
1374,Pune,Premium,5,5,2221.5,1772.9,11,18,3,1,Fully-Furnished,1,1,1.06,6.51,0.8,3.13,38.3,22861769,10291
1375,Pune,Mid,3,2,1052,808.8,8,13,11,0,Semi-Furnished,1,0,1.36,20.49,2.45,3.55,60.3,7908856,7518
1376,Hyderabad,Premium,1,2,517,392.3,4,5,12,1,Unfurnished,1,1,0.83,4.41,1.54,0.3,32.9,4664175,9022
1377,Bangalore,Premium,2,1,822.1,647.9,8,13,13,1,Unfurnished,0,1,1.34,6.48,2.82,2.8,18.7,9400347,11435
1378,Nagpur,Mid,3,3,1539,1023.7,0,6,11,0,Fully-Furnished,1,0,3.73,11.19,3.44,3.89,42.2,8956944,5820
1379,Mumbai,Budget,2,3,931.5,695.8,3,14,9,1,Unfurnished,0,1,2.11,5.25,3.88,3.75,60.4,11211264,12036
1380,Hyderabad,Mid,2,2,920.4,606.7,26,28,10,1,Semi-Furnished,1,1,0.2,2.53,1.92,2.16,31.3,8151369,8856
1381,Mumbai,Premium,1,1,525.1,413.8,12,20,3,1,Semi-Furnished,1,1,0.2,4.02,0.2,2.29,38.7,11237827,21401
1382,Pune,Budget,2,2,976.6,824.1,12,16,20,1,Semi-Furnished,1,0,1.55,21.62,3.23,3.31,58.5,5326203,5454
1383,Hyderabad,Mid,2,1,809.8,615.9,12,13,21,0,Fully-Furnished,1,1,0.59,17.53,1.83,5.51,20.1,6050866,7472
1384,Hyderabad,Mid,1,3,600.1,418.6,3,7,9,1,Unfurnished,1,0,3.2,8.21,0.37,4.46,52.7,4484826,7473
1385,Mumbai,Mid,2,1,1106.2,824.1,4,11,8,1,Semi-Furnished,1,0,1.96,15.2,3.13,3.23,37.8,16849451,15232
1386,Pune,Budget,1,2,505.3,403.5,6,10,6,1,Unfurnished,1,1,5.63,21.52,3.74,2.8,49.5,2853876,5648
1387,Pune,Mid,3,4,1540.5,1195.8,11,23,21,0,Semi-Furnished,1,1,4.16,16.44,3.78,2.96,44,12228938,7938
1388,Pune,Budget,2,2,828.2,555.7,5,18,14,0,Fully-Furnished,1,0,4.22,20.49,3.92,6.67,53.4,4692460,5666
1389,Mumbai,Mid,1,1,472.6,354.9,9,14,10,1,Unfurnished,1,1,1.4,17.1,2.05,2.88,58.5,6723847,14227
1390,Bangalore,Mid,3,3,1213,956.6,21,23,4,1,Unfurnished,1,0,1.7,13.78,3.69,4.13,26.5,11623673,9583
1391,Hyderabad,Budget,2,1,793.1,590.7,13,13,2,0,Unfurnished,1,0,2.69,20.69,3.06,5.12,52.3,3395754,4282
1392,Mumbai,Premium,3,4,1383,1073.1,9,26,8,1,Fully-Furnished,1,1,2.06,5.58,3.47,2.87,13.2,28040593,20275
1393,Mumbai,Budget,2,3,805.4,595,3,8,9,1,Fully-Furnished,1,1,0.2,8.07,2.19,4.39,64.3,10360486,12864
1394,Mumbai,Mid,3,5,1457.5,1198.5,1,22,10,1,Unfurnished,1,1,0.79,23.36,1.93,0.92,44.4,21942515,15055
1395,Mumbai,Budget,1,1,634.6,450.2,8,16,4,0,Semi-Furnished,1,0,2.46,29.15,5.47,2.7,53.4,6969500,10983
1396,Pune,Mid,2,2,914.7,627.3,1,20,19,1,Semi-Furnished,1,0,3.54,3.81,3.53,3.55,32.2,7862096,8595
1397,Nagpur,Mid,4,5,1844.3,1270.8,1,12,9,1,Fully-Furnished,1,0,1.34,9,2.89,4.3,52.4,10792156,5852
1398,Hyderabad,Premium,1,1,623.1,407.3,4,12,18,1,Unfurnished,1,0,0.63,1.27,1.42,2.09,34.2,5687827,9128
1399,Nagpur,Premium,2,2,750.1,504.6,3,10,3,0,Fully-Furnished,1,0,4.98,0.5,2.95,1.9,37.3,5402639,7203
1400,Hyderabad,Mid,2,1,887.6,606.3,13,19,15,1,Unfurnished,1,0,1.22,11.88,3.97,3.28,52,5533368,6234
1401,Hyderabad,Mid,4,4,1921.1,1438.5,4,10,9,1,Unfurnished,1,1,2.52,11.35,2.62,1.8,41.3,15412355,8023
1402,Pune,Mid,2,3,1019.8,851.8,2,11,4,1,Semi-Furnished,1,1,3.98,17.82,4.08,3.76,27.3,8156753,7998
1403,Mumbai,Mid,4,4,1592,1110.3,0,16,1,1,Semi-Furnished,1,0,2.11,2.85,2.04,2.98,54.8,23533903,14783
1404,Pune,Premium,2,2,911.6,633.5,3,10,5,0,Fully-Furnished,1,1,2.9,0.5,3.84,4.28,47,10197440,11186
1405,Hyderabad,Premium,3,2,1372.9,1144.6,1,7,5,1,Fully-Furnished,1,1,0.2,7.09,3.31,1.41,24.6,13436226,9787
1406,Pune,Budget,1,1,567.8,383.5,13,14,18,0,Unfurnished,1,0,0.2,17.6,3.48,4.08,68,2107924,3712
1407,Bangalore,Mid,3,3,1207.9,873.6,14,23,7,1,Unfurnished,1,0,0.23,21.99,4.39,1.99,46.9,9941056,8230
1408,Hyderabad,Mid,1,3,482.2,359.1,5,17,16,1,Unfurnished,1,0,1.36,15.85,3.31,3.51,50.2,3038101,6300
1409,Pune,Mid,2,2,823.1,566.3,0,8,15,1,Unfurnished,1,0,1.73,5.04,3.68,4.81,54.1,6437777,7821
1410,Pune,Mid,2,3,788.6,585.8,0,4,10,1,Semi-Furnished,0,1,1.62,16.68,3.92,5.23,43.3,6643580,8425
1411,Nagpur,Mid,2,3,995.8,773.3,14,14,4,1,Fully-Furnished,1,0,4.27,20.47,0.2,2.08,43,5368697,5391
1412,Hyderabad,Mid,3,3,1227.6,909.6,17,23,5,1,Semi-Furnished,1,0,2.64,9.91,2.74,4.4,39.9,10334014,8418
1413,Pune,Premium,3,3,1680.3,1408.4,13,15,17,1,Semi-Furnished,1,1,1.46,3.39,1.43,1.76,37.3,16388932,9754
1414,Bangalore,Budget,1,2,531.1,431.2,3,12,4,1,Semi-Furnished,0,0,0.2,12.37,4.57,3.28,51.6,3681450,6932
1415,Mumbai,Budget,2,3,873.5,659.8,17,18,5,0,Semi-Furnished,1,0,2.46,19.49,1.87,6.38,64.8,10337200,11834
1416,Bangalore,Mid,3,3,1284.3,955.5,3,16,15,1,Semi-Furnished,1,1,0.33,19.09,2.74,3.95,24.4,11473304,8934
1417,Hyderabad,Budget,2,3,818.5,653.3,14,18,14,0,Fully-Furnished,1,0,0.7,17.24,1.63,2.3,53.4,4604759,5626
1418,Pune,Mid,4,4,1214.5,836.9,6,7,3,0,Semi-Furnished,1,0,1.86,10.74,1.3,3.53,36.5,10483699,8632
1419,Hyderabad,Mid,2,2,743.5,485,13,13,0,1,Semi-Furnished,1,0,1.58,16.11,3.21,4.53,53,5041228,6780
1420,Hyderabad,Mid,2,3,1089.3,745.2,8,11,1,0,Fully-Furnished,1,0,0.2,12.47,3.36,4.27,38.5,7604369,6981
1421,Nagpur,Mid,2,1,944.9,621,9,14,3,1,Semi-Furnished,1,0,7.35,16.46,5.03,2.5,45.1,4926923,5214
1422,Bangalore,Premium,2,2,877.5,600.5,6,17,4,1,Semi-Furnished,1,1,0.67,10.22,1.05,2.27,33.5,11310813,12890
1423,Mumbai,Mid,2,3,739.5,595.6,11,19,4,1,Semi-Furnished,1,0,1.13,7.26,0.2,3.15,48,11231860,15188
1424,Mumbai,Premium,2,1,918.6,631.1,2,12,7,0,Fully-Furnished,1,1,2.28,0.57,3.43,1.12,23.6,16993706,18500
1425,Pune,Budget,2,2,892.3,699.1,3,15,16,0,Semi-Furnished,1,0,4.55,20.31,2.99,5.3,59.6,4776045,5353
1426,Pune,Mid,2,2,787.1,633,7,21,11,1,Semi-Furnished,1,0,0.2,10.1,2.73,3.8,44.3,7113771,9038
1427,Nagpur,Mid,3,3,1416,1042.5,8,12,15,0,Semi-Furnished,1,1,8.56,12.91,2.15,1.34,38.3,7267233,5132
1428,Hyderabad,Premium,2,2,1037,815.4,22,22,8,1,Unfurnished,0,1,1.92,13.86,2.96,1.01,40.8,9608628,9266
1429,Mumbai,Budget,2,2,858.4,633.1,5,16,12,0,Unfurnished,0,1,1.66,25.93,1.26,5.62,46.1,9922106,11559
1430,Hyderabad,Budget,1,1,504.9,328.2,6,17,12,1,Unfurnished,1,0,0.2,20.34,4.63,4.54,50.3,1764752,3495
1431,Hyderabad,Premium,4,4,1355.1,1053.1,9,16,12,1,Semi-Furnished,1,1,2.38,6.48,1.84,2.94,29,13117130,9680
1432,Pune,Premium,3,4,1309.9,882.8,9,10,6,1,Fully-Furnished,1,1,0.2,4.03,0.71,1.12,5,15995954,12212
1433,Bangalore,Mid,2,1,1013.4,667.3,0,18,5,1,Unfurnished,1,0,2.8,14.93,1.79,1.29,46.8,9136897,9016
1434,Bangalore,Premium,1,1,575,419.6,31,31,0,1,Semi-Furnished,1,1,3.46,9.84,1.84,3.56,23.8,6407617,11144
1435,Bangalore,Mid,3,3,1311,929.4,8,20,20,1,Unfurnished,1,1,3.24,11.21,2.43,3.51,32.4,13635851,10401
1436,Pune,Mid,2,2,1043.4,872.4,2,6,2,1,Semi-Furnished,1,0,4.13,18.04,2.72,3.78,50.7,8425833,8075
1437,Pune,Mid,1,2,533.4,403.7,0,15,9,1,Unfurnished,1,1,1.11,15.36,4.08,2.99,37.6,3960969,7426
1438,Hyderabad,Mid,1,1,508,423.5,11,14,10,1,Unfurnished,1,0,0.2,3.42,3.39,4.67,65.5,3496787,6883
1439,Mumbai,Budget,2,3,788.2,651.5,14,22,14,1,Fully-Furnished,1,0,3.48,27.98,2.91,5.29,63.1,9206130,11680
1440,Bangalore,Premium,5,4,2494.6,1983.5,24,25,0,1,Fully-Furnished,1,1,0.2,10.78,2.5,1.13,11.2,29875341,11976
1441,Hyderabad,Budget,2,3,955,711.6,8,10,9,1,Semi-Furnished,1,0,0.2,29.89,4.65,5.74,60.8,4554740,4769
1442,Bangalore,Mid,2,2,973.6,632.9,4,14,1,0,Unfurnished,0,0,3.81,19,2.89,5.56,55.5,7234332,7430
1443,Pune,Premium,2,2,959.2,637.1,4,13,5,1,Fully-Furnished,1,1,2.38,2.6,1.25,0.3,33.6,11886559,12392
1444,Bangalore,Mid,2,2,806.3,529.7,15,17,4,0,Unfurnished,1,1,2.53,18.64,4.11,1.76,25.3,7636477,9471
1445,Hyderabad,Mid,2,3,926.4,755.6,7,16,18,1,Semi-Furnished,1,0,1.34,3.97,4.76,1.85,41.3,7565678,8167
1446,Pune,Premium,3,3,1065.9,772.2,23,25,16,1,Fully-Furnished,1,1,0.2,1.35,2.72,1.31,35,11973480,11233
1447,Mumbai,Premium,1,1,509.9,412.3,18,18,12,0,Fully-Furnished,1,1,2.42,6.17,2.83,4.24,30.9,10764911,21112
1448,Mumbai,Budget,2,4,992.5,710.5,8,22,2,1,Fully-Furnished,1,0,0.88,20.57,1.85,5.24,37.4,13949880,14055
1449,Mumbai,Mid,4,5,1381.6,1155.8,6,9,8,0,Semi-Furnished,1,1,1.63,6.7,3.55,2.86,31.1,23707709,17160
1450,Pune,Mid,3,4,1247,1015.9,1,9,19,1,Unfurnished,1,0,0.2,14.7,5.64,5.55,57.5,9520784,7635
1451,Hyderabad,Premium,3,4,1188.4,1004,1,12,3,1,Fully-Furnished,1,1,4.54,12.74,1.89,5.31,39.3,12766375,10742
1452,Bangalore,Mid,3,3,1107,825.5,3,23,3,1,Unfurnished,1,1,3.15,11.61,1.37,2.82,53.2,10218961,9231
1453,Nagpur,Mid,2,3,760,628.2,6,13,23,1,Unfurnished,1,0,4.49,14.27,2.28,3.3,36.9,3937171,5180
1454,Hyderabad,Mid,2,2,821.1,651.6,0,19,15,1,Semi-Furnished,1,1,0.2,9.94,2.84,2.53,26.8,6145200,7484
1455,Nagpur,Premium,2,2,1013.1,750.7,8,11,2,1,Fully-Furnished,1,1,3.69,3.58,2.8,1.98,22,8005566,7902
1456,Bangalore,Mid,1,1,629.9,431.3,7,16,6,0,Semi-Furnished,1,1,1,25.08,1.72,4.21,61.6,4302835,6831
1457,Bangalore,Premium,2,2,1039.2,762.2,12,25,8,1,Unfurnished,1,0,3.41,0.5,1.78,3.84,19.9,13308659,12807
1458,Pune,Mid,2,4,922.9,642,11,16,11,1,Semi-Furnished,1,1,0.2,16.77,4.26,1.97,48.3,7497204,8124
1459,Bangalore,Premium,3,3,1365.3,953,9,17,7,1,Semi-Furnished,1,1,2.67,7.9,1.31,1.09,32.3,15317697,11219
1460,Pune,Budget,2,2,792.1,588.5,7,18,10,0,Unfurnished,1,1,1.12,24.2,3.04,4.93,70.5,3918370,4947
1461,Bangalore,Budget,2,2,1049,802.3,24,26,22,0,Semi-Furnished,1,0,0.2,17.92,2.6,3.54,49.5,7640015,7283
1462,Pune,Mid,2,2,1051.9,833.7,24,24,4,0,Fully-Furnished,0,0,0.2,9.83,2.11,5.64,38.2,8209654,7805
1463,Pune,Mid,2,2,872.8,602.9,12,14,3,0,Semi-Furnished,1,1,3.97,2.54,3.85,1.55,44.9,7059289,8088
1464,Bangalore,Budget,3,3,1364.9,1047.3,13,18,6,1,Fully-Furnished,1,0,1.36,26,4.75,1.75,40.7,9696485,7104
1465,Hyderabad,Mid,1,3,501.3,333.9,8,10,15,0,Semi-Furnished,1,1,0.2,22.73,3.49,0.3,50.2,2727163,5440
1466,Nagpur,Mid,2,3,906,759.4,4,10,1,1,Unfurnished,1,1,0.2,6.34,2.43,3.5,15.2,5410641,5972
1467,Hyderabad,Mid,2,3,794.8,658.9,2,16,14,1,Semi-Furnished,1,1,0.72,3.88,5.76,1.62,42.7,6477019,8149
1468,Mumbai,Premium,3,3,1131.2,830.2,12,16,3,0,Semi-Furnished,1,0,0.2,7.05,4.34,2.19,5.3,24535754,21690
1469,Bangalore,Premium,1,1,502.9,342.4,6,22,5,1,Semi-Furnished,1,1,5.42,0.58,0.94,2.58,30.4,6001302,11933
1470,Pune,Budget,2,4,881.1,736.4,8,10,26,0,Unfurnished,1,0,1,27.67,2.47,6.6,64,4023615,4567
1471,Pune,Budget,2,2,997.4,803.4,5,12,8,0,Semi-Furnished,1,0,1.95,21.23,3.12,3.61,38.3,6251865,6268
1472,Pune,Premium,2,1,1143.3,863.1,3,21,3,0,Fully-Furnished,1,1,1,23.6,2.79,2.83,27.7,11263370,9852
1473,Mumbai,Budget,1,2,676.4,447.3,4,9,4,0,Unfurnished,1,1,0.2,21.42,4.99,4.75,70.8,6962739,10294
1474,Hyderabad,Mid,2,3,977.8,759.2,7,15,7,1,Unfurnished,1,0,3.09,20.51,2.46,2.05,40.2,6356163,6500
1475,Bangalore,Mid,4,5,1853.8,1254.3,1,11,12,1,Semi-Furnished,1,1,7.11,11.57,0.38,1.91,44,17721547,9560
1476,Nagpur,Mid,4,4,1492,1148.7,10,14,15,1,Unfurnished,1,1,5.31,15.45,4.09,2.87,49.5,8631266,5785
1477,Mumbai,Mid,1,2,621.9,451.7,14,14,11,1,Semi-Furnished,1,1,2.83,26.9,1.35,5.86,52.5,9204229,14800
1478,Pune,Budget,1,1,542.1,458.3,2,3,14,0,Semi-Furnished,0,0,0.85,3.97,4.06,2.29,64.7,3405420,6282
1479,Bangalore,Mid,3,4,1188.9,819.3,0,22,18,1,Unfurnished,0,1,0.96,18.35,1.97,5.33,60.1,10289284,8654
1480,Hyderabad,Mid,3,3,1265.8,1035.2,8,12,12,1,Fully-Furnished,1,1,2.69,23.73,3.2,3.78,24.1,10318728,8152
1481,Pune,Mid,3,3,1426.8,1102.4,2,10,10,0,Unfurnished,1,0,1.82,4.95,3.21,2.62,55.5,11874456,8322
1482,Mumbai,Budget,3,4,1479.6,1217.4,3,18,6,0,Semi-Furnished,1,1,3.56,18,3.67,6.65,49.3,18539583,12530
1483,Nagpur,Mid,3,3,1090.4,896.1,3,3,5,0,Fully-Furnished,0,1,4.58,22.38,7.22,0.61,24.8,5649715,5181
1484,Mumbai,Premium,5,5,2320.7,1559.6,6,19,2,1,Semi-Furnished,1,0,0.2,15.14,2.81,2.28,23.8,47401761,20426
1485,Bangalore,Mid,2,3,784.3,591.1,12,18,6,1,Unfurnished,1,0,4.95,22.93,1.73,1.05,50.4,6735603,8588
1486,Pune,Mid,2,3,943.4,710.3,1,7,15,1,Fully-Furnished,1,1,1.57,9.7,3.93,3.52,42.2,8538964,9051
1487,Pune,Mid,2,2,1023.2,757.6,5,18,5,1,Unfurnished,1,1,1.33,11,2.71,2.94,28.9,8967757,8764
1488,Nagpur,Budget,3,4,1356.5,958.2,3,7,14,0,Fully-Furnished,1,0,5.51,13.82,4.32,3.2,65.9,5674554,4183
1489,Mumbai,Budget,2,3,1040.6,807.6,1,3,19,1,Unfurnished,0,0,1.01,15.64,2.78,4.73,55.6,11651839,11197
1490,Bangalore,Mid,2,3,886.8,732.5,22,23,7,1,Semi-Furnished,1,1,2,22.13,2.27,3.33,39.6,7797642,8793
1491,Nagpur,Mid,1,1,459.9,350.7,6,9,7,1,Semi-Furnished,1,1,4.13,18.45,5.31,3.64,32.1,2197624,4778
1492,Mumbai,Mid,2,3,999.3,724.1,1,23,10,1,Unfurnished,1,1,4.39,15.81,3.96,3.11,44.3,15987619,15999
1493,Mumbai,Mid,1,2,545.3,440.8,17,18,13,1,Semi-Furnished,1,1,2.89,12.52,1.7,4.19,43,7841031,14379
1494,Mumbai,Mid,2,3,1001.7,718,10,20,6,1,Semi-Furnished,1,0,1.6,8.14,2.86,4.27,62.6,14814405,14789
1495,Hyderabad,Premium,2,1,804.2,559.1,15,15,2,1,Unfurnished,1,1,0.2,18.62,2.39,2.52,36.8,6252909,7775
1496,Hyderabad,Mid,2,3,888.9,742.5,5,17,14,0,Fully-Furnished,1,1,3.08,12.55,2.11,5,39.9,7080267,7965
1497,Mumbai,Budget,2,2,840.9,596.2,6,18,16,0,Fully-Furnished,1,0,0.9,18.19,4.69,3.56,60,10165157,12088
1498,Hyderabad,Mid,4,5,1840,1218.1,3,13,6,0,Unfurnished,1,1,1.55,5.54,4.32,4.32,42.2,15367776,8352
1499,Pune,Premium,3,3,1518.2,1034.3,5,6,8,1,Semi-Furnished,1,0,1.36,11.33,2.27,1.45,32.3,15710964,10348
1500,Nagpur,Mid,1,2,607.6,480,1,3,2,1,Semi-Furnished,0,1,3.15,18.19,3.51,3.46,41.7,2759671,4542
1501,Nagpur,Mid,4,4,1422.4,1057.7,4,10,6,1,Fully-Furnished,1,0,3.86,8.93,3.42,3.87,51.4,8572683,6027
1502,Pune,Mid,2,2,946.4,732.1,3,6,5,1,Unfurnished,1,1,0.44,21.24,3.6,2.72,47.6,6915082,7307
1503,Mumbai,Premium,3,4,1405.1,1040,2,12,8,1,Unfurnished,1,1,0.2,6.56,2.55,2.98,61.5,24835572,17675
1504,Hyderabad,Budget,2,2,929.8,709.9,6,15,11,1,Unfurnished,1,0,1.24,20.45,2.27,3.78,49.2,4968481,5344
1505,Mumbai,Premium,4,5,1645,1151.2,15,19,1,0,Fully-Furnished,1,1,3.79,6.01,1.18,3.14,11.2,31882003,19381
1506,Nagpur,Budget,2,3,722.9,530.3,8,14,12,1,Unfurnished,1,0,2.9,20.95,2.4,4.65,57.5,2594962,3590
1507,Bangalore,Premium,2,2,945.8,659.5,5,20,1,1,Fully-Furnished,1,1,1.42,10.96,2.18,2.28,21.8,12842391,13578
1508,Bangalore,Mid,1,1,525.8,374.9,3,16,10,0,Unfurnished,0,0,0.84,17.25,1.57,3.39,63.2,3637094,6917
1509,Pune,Mid,3,3,1252.8,983.9,10,11,10,0,Unfurnished,1,1,3.36,11.55,3.94,2.62,36.8,9993336,7977
1510,Hyderabad,Budget,3,4,1180.5,795.5,1,13,6,1,Unfurnished,1,0,1.03,18.85,3.86,6.13,49.8,6514932,5519
1511,Nagpur,Budget,2,3,889.6,620.1,0,17,8,0,Unfurnished,1,0,4.82,25.38,5.48,3.9,60.2,2373522,2668
1512,Hyderabad,Mid,2,3,789.8,665.1,20,20,14,1,Unfurnished,1,1,2.44,17.1,2.58,2.43,30.9,5100566,6458
1513,Mumbai,Mid,2,1,720.8,491.4,2,13,0,1,Unfurnished,1,1,5.69,7.67,3.12,3.23,41.3,11914706,16530
1514,Pune,Mid,2,2,962.9,641.2,14,15,5,1,Unfurnished,1,0,1.98,12.85,2.8,2.99,33,8484813,8812
1515,Nagpur,Mid,2,3,838.4,694.3,16,18,8,0,Semi-Furnished,1,1,5.32,13.94,4.39,0.95,59.6,3849286,4591
1516,Pune,Mid,2,1,864.3,646.5,7,14,6,1,Semi-Furnished,1,1,0.2,13.95,3.38,4.03,45,7804568,9030
1517,Bangalore,Mid,3,3,1314.4,1041.9,6,22,24,1,Unfurnished,1,0,1.73,1.17,1.37,5.3,53.6,13018629,9905
1518,Pune,Mid,1,1,480,329.2,7,16,5,0,Semi-Furnished,1,0,0.2,5.68,2.45,1.98,47.2,3726056,7763
1519,Hyderabad,Mid,3,3,1212.7,1008.2,1,4,3,1,Semi-Furnished,1,1,0.2,16.74,3.29,4.6,37.1,10041185,8280
1520,Mumbai,Premium,3,4,1160.1,896.5,16,20,2,1,Fully-Furnished,1,1,3.42,0.5,1.49,4.62,17.8,26247948,22626
1521,Pune,Mid,2,3,963.4,658.3,10,28,10,1,Unfurnished,1,1,0.2,19.95,2.72,2.71,26.3,7567750,7855
1522,Nagpur,Premium,3,3,1301.9,1009.1,0,5,2,1,Unfurnished,0,1,5.05,10.71,0.2,2.29,12.8,8934943,6863
1523,Nagpur,Premium,4,5,1824.1,1468,11,14,9,1,Fully-Furnished,1,1,3.58,18.15,4.34,3,24.2,11870943,6508
1524,Pune,Mid,3,2,1443.9,978.1,2,14,1,1,Fully-Furnished,1,1,4.33,5.95,3.27,3.17,45.4,12729245,8816
1525,Bangalore,Budget,2,2,1026.5,871.2,6,14,4,1,Semi-Furnished,1,1,2.31,23.29,3.81,4.19,68.5,7501981,7308
1526,Hyderabad,Mid,2,3,769.3,531.7,0,26,14,0,Semi-Furnished,1,1,0.2,7.99,3.66,0.65,32.9,5567628,7237
1527,Hyderabad,Mid,2,3,828.5,620.4,7,16,18,0,Unfurnished,1,1,0.66,11.11,2.61,2.3,52.7,5885581,7104
1528,Mumbai,Mid,3,4,1024.4,781.8,10,12,5,1,Unfurnished,1,1,2.38,15.45,1.47,4.04,58.4,16041859,15660
1529,Nagpur,Mid,3,3,1629.9,1173.7,9,10,9,1,Semi-Furnished,1,1,3.71,21.25,2.58,0.3,40.7,8876355,5446
1530,Bangalore,Budget,1,2,643.4,457.7,10,25,20,1,Unfurnished,1,0,2.32,14.16,3.12,2.91,49.4,3829023,5951
1531,Pune,Budget,1,1,479.3,370,6,13,11,0,Unfurnished,1,1,4.71,25.15,2.93,4.86,60.9,1554843,3244
1532,Pune,Mid,2,2,809.3,669.9,7,10,11,1,Fully-Furnished,1,1,3.06,12.52,2.27,3.53,28.9,7393903,9136
1533,Mumbai,Mid,2,1,848,590.6,13,15,10,1,Fully-Furnished,1,1,2.74,21.18,1.3,1.46,24.2,12925760,15243
1534,Mumbai,Premium,3,3,1253.2,1033.1,2,20,11,1,Unfurnished,1,1,0.95,0.5,1.79,0.6,15.4,23101736,18434
1535,Mumbai,Budget,2,2,838.9,614.7,6,9,11,1,Semi-Furnished,1,0,5.73,22.99,4.1,0.89,59.3,9555963,11391
1536,Mumbai,Mid,4,4,1516.7,991.4,9,14,7,1,Unfurnished,1,1,1.3,21.22,2.76,3.88,42,25099018,16548
1537,Mumbai,Mid,1,1,698.3,554.4,1,17,5,0,Semi-Furnished,1,1,1.6,13.77,1.83,3.27,27,9569250,13704
1538,Bangalore,Mid,2,1,678.9,555.9,16,16,14,1,Unfurnished,1,0,0.32,28.46,3.3,4.16,35.8,4843106,7134
1539,Pune,Mid,1,1,473.7,329,5,17,5,1,Unfurnished,1,1,0.87,8.95,3.74,4.48,50.5,3688955,7788
1540,Mumbai,Mid,2,1,761,548.8,5,12,8,0,Unfurnished,1,0,0.25,14.21,2.86,1.21,46.8,11209312,14730
1541,Bangalore,Mid,3,3,1425.1,1051.7,4,20,15,1,Unfurnished,1,1,0.2,19.64,3.38,6.81,43,12431335,8723
1542,Hyderabad,Premium,2,3,814.8,611.5,12,12,5,1,Fully-Furnished,1,1,0.2,17.34,2.11,1.62,29.1,8444711,10364
1543,Pune,Mid,2,1,1022.5,781.8,3,13,10,0,Fully-Furnished,1,0,0.2,13.99,3.61,1.98,42.4,8803061,8609
1544,Pune,Premium,3,4,1062.3,868.5,8,15,5,1,Semi-Furnished,1,0,3,11.13,3.97,2.17,29.5,12169109,11455
1545,Bangalore,Premium,2,3,956.1,710.7,12,18,3,0,Semi-Furnished,1,1,2.21,10.06,0.2,1.28,46.3,10289880,10762
1546,Mumbai,Premium,2,2,814,553.1,5,16,3,1,Semi-Furnished,1,1,0.9,13.51,0.2,3.32,48.8,16298692,20023
1547,Pune,Premium,1,1,489.6,382.6,1,17,9,1,Semi-Furnished,1,1,0.8,6.61,2.01,0.3,20.4,4996023,10204
1548,Pune,Budget,2,2,823.7,608.2,13,24,10,1,Unfurnished,1,0,1.77,17.01,3.94,4.84,36.3,5529752,6713
1549,Nagpur,Premium,3,3,1138.3,886.4,9,13,10,0,Unfurnished,1,1,3.75,2,1.78,1.45,46.4,8058774,7080
